bill_id,date,chamber,sequence,action
2024996,2025-05-15,House,4,Rereferred to Ways and Means. H.J. 1222.
2024992,2025-04-17,House,1,"Introduced, placed on Ways and Means calendar. H.J. 988."
2024992,2025-04-22,House,2,Fiscal note.
2024992,2025-04-22,House,3,"Amendment H-1271 filed, adopted. H.J. 1018."
2024992,2025-04-22,House,4,"Passed House, yeas 79, nays 13. H.J. 1018."
2024992,2025-04-22,House,5,Immediate message. H.J. 1033.
2024992,2025-04-22,House,6,Fiscal note.
2024992,2025-04-23,Senate,7,Message from House. S.J. 863.
2024992,2025-04-23,Senate,8,"Read first time, referred to Ways and Means. S.J. 863."
2024992,2025-04-30,Senate,9,"Subcommittee: Koelker, Petersen, and Sweeney. S.J. 933."
2024992,2025-05-01,Senate,10,Subcommittee Meeting: 05/05/2025 1:00PM Lobbyist Lounge.
2024992,2025-05-05,Senate,11,Subcommittee recommends passage.
2025226,2025-04-21,House,1,"Introduced, placed on Appropriations calendar. H.J. 994."
2025226,2025-04-23,House,2,Amendment H-1281 filed. H.J. 1052.
2025226,2025-04-23,House,3,NOBA: House Full Approps
2025226,2025-04-24,House,4,Amendment H-1281 adopted. H.J. 1058.
2025226,2025-04-24,House,5,"Amendment H-1283, yeas 31, nays 58, filed, lost. H.J. 1058."
2025226,2025-04-24,House,6,"Amendment H-1284 filed, adopted. H.J. 1059."
2025226,2025-04-24,House,7,"Passed House, yeas 89, nays 0. H.J. 1059."
2025226,2025-04-24,House,8,Immediate message. H.J. 1069.
2025226,2025-04-25,House,9,NOBA: House Floor
2025226,2025-04-28,Senate,10,Message from House. S.J. 887.
2025226,2025-04-28,Senate,11,"Read first time, referred to Appropriations. S.J. 887."
2025226,2025-04-29,Senate,12,"Subcommittee: Koelker, Kraayenbrink, and Staed. S.J. 928."
2026252,2025-04-24,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1054."
2026252,2025-05-05,House,2,Fiscal note.
2026252,2025-05-12,House,3,"Passed House, yeas 86, nays 4. H.J. 1134."
2026252,2025-05-20,House,4,Explanation of vote. H.J. 1223.
2026252,2025-05-12,House,5,Immediate message. H.J. 1140.
2026252,2025-05-12,Senate,6,Message from House. S.J. 968.
2026252,2025-05-12,Senate,7,"Read first time, referred to Ways and Means. S.J. 968."
2026252,2025-05-14,Senate,8,"Subcommittee: Dawson, Bisignano, and Rowley. S.J. 1042."
2026276,2025-04-24,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1054."
2026276,2025-04-28,House,2,Fiscal note.
2026276,2025-05-12,House,3,"Passed House, yeas 90, nays 0. H.J. 1129."
2026276,2025-05-20,House,4,Explanation of vote. H.J. 1223.
2026276,2025-05-12,House,5,Immediate message. H.J. 1140.
2026276,2025-05-12,Senate,6,Message from House. S.J. 969.
2026276,2025-05-12,Senate,7,"Read first time, referred to Ways and Means. S.J. 969."
2026276,2025-05-14,Senate,8,"Subcommittee: Dawson, Bisignano, and Schultz. S.J. 1042."
2026305,2025-04-24,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1054."
2026305,2025-05-15,House,2,Rereferred to Ways and Means. H.J. 1222.
2026305,2026-02-12,House,3,"Subcommittee: Boden, Wilson and Wulf. H.J. 277."
2026440,2025-04-24,House,1,"Introduced, placed on Appropriations calendar. H.J. 1055."
2026440,2025-04-28,House,2,NOBA: House Full Approps
2026440,2025-05-12,House,3,"Amendment H-1299 filed, adopted. H.J. 1117."
2026440,2025-05-12,House,4,"Passed House, yeas 91, nays 0. H.J. 1117."
2026440,2025-05-13,House,5,NOBA: House Floor
2026440,2025-05-20,House,6,Explanation of vote. H.J. 1223.
2026440,2025-05-12,House,7,Immediate message. H.J. 1140.
2026440,2025-05-12,Senate,8,Message from House. S.J. 969.
2026440,2025-05-12,Senate,9,"Read first time, referred to Appropriations. S.J. 969."
2026440,2026-01-14,Senate,10,Referred to Judiciary. S.J. 69.
2026440,2026-01-28,Senate,11,"Subcommittee: Westrich, Blake, and Evans. S.J. 160."
2026440,2026-02-02,Senate,12,Subcommittee Meeting: 02/04/2026 4:30PM Room 217 Conference Room.
2026440,2026-02-05,Senate,13,Subcommittee recommends passage.
2026440,2026-02-18,Senate,14,"Committee report, recommending amendment and passage. S.J. 318."
2026440,2026-02-18,Senate,15,Amendment S-5015 filed. S.J. 318.
2026440,2026-02-18,Senate,16,Placed on calendar.
2026906,2025-04-28,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1072."
2026906,2025-05-12,House,2,"Passed House, yeas 90, nays 0. H.J. 1130."
2026906,2025-05-20,House,3,Explanation of vote. H.J. 1223.
2026906,2025-05-12,House,4,Immediate message. H.J. 1140.
2026906,2025-05-12,Senate,5,Message from House. S.J. 969.
2026906,2025-05-12,Senate,6,"Read first time, attached to SF 652. S.J. 969."
2026906,2025-05-13,Senate,7,Substituted for SF 652. S.J. 1000.
2026906,2025-05-13,Senate,8,"Amendment S-3174 filed, adopted. S.J. 1000."
2026906,2025-05-13,Senate,9,"Passed Senate, yeas 45, nays 0. S.J. 1001."
2026906,2025-05-13,Senate,10,Immediate message. S.J. 1001.
2026906,2025-05-13,House,11,Message from Senate. H.J. 1172.
2026906,2025-05-13,House,12,Senate amendment H-1346 filed. H.J. 1178.
2026906,2025-05-14,House,13,Fiscal note.
2028411,2025-05-05,House,1,"Introduced, placed on Appropriations calendar. H.J. 1088."
2028411,2025-05-05,House,2,NOBA: House Full Approps
2028411,2025-05-14,House,3,Amendment H-1349 filed. H.J. 1206.
2028411,2025-05-14,House,4,"Amendment H-1356 to amendment H-1349 filed, adopted. H.J. 1206."
2028411,2025-05-14,House,5,"Amendment H-1349 adopted, as amended. H.J. 1206."
2028411,2025-05-14,House,6,"Passed House, yeas 84, nays 1. H.J. 1206."
2028411,2025-05-20,House,7,Explanation of vote. H.J. 1223.
2028411,2025-06-03,House,8,NOBA: Final
2028411,2025-06-27,House,9,Explanations of votes. H.J. 1224.
2028411,2025-05-14,House,10,Immediate message. H.J. 1207.
2028411,2025-05-14,Senate,11,Message from House. S.J. 1029.
2028411,2025-05-14,Senate,12,"Read first time, attached to SF 624. S.J. 1029."
2028411,2025-05-14,Senate,13,Substituted for SF 624. S.J. 1030.
2028411,2025-05-14,Senate,14,"Passed Senate, yeas 45, nays 0. S.J. 1030."
2028411,2025-05-14,Senate,15,Immediate message. S.J. 1031.
2028411,2025-05-14,House,16,Message from Senate. H.J. 1208.
2028411,2025-05-27,House,17,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1225."
2028411,2025-06-06,House,18,Signed by Governor. H.J. 1229.
2028389,2025-05-05,House,1,"Introduced, placed on Appropriations calendar. H.J. 1088."
2028389,2025-05-05,House,2,NOBA: House Full Approps
2028389,2025-05-14,House,3,Amendment H-1357 filed. H.J. 1209.
2028389,2025-05-14,House,4,"Amendment H-1358 to amendment H-1357 filed, adopted. H.J. 1209."
2028389,2025-05-14,House,5,"Amendment H-1357 adopted, as amended. H.J. 1209."
2028389,2025-05-14,House,6,"Passed House, yeas 58, nays 24. H.J. 1209."
2028389,2025-05-20,House,7,Explanation of vote. H.J. 1223.
2028389,2025-05-28,House,8,NOBA: Final
2028389,2025-06-27,House,9,Explanations of votes. H.J. 1224.
2028389,2025-05-14,House,10,Immediate message. H.J. 1210.
2028389,2025-05-14,Senate,11,Message from House. S.J. 1035.
2028389,2025-05-14,Senate,12,"Read first time, attached to SF 650. S.J. 1035."
2028389,2025-05-14,Senate,13,Substituted for SF 650. S.J. 1035.
2028389,2025-05-14,Senate,14,"Passed Senate, yeas 43, nays 0. S.J. 1036."
2028389,2025-05-14,Senate,15,Immediate message. S.J. 1036.
2028389,2025-05-14,House,16,Message from Senate. H.J. 1211.
2028389,2025-05-27,House,17,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1225."
2028389,2025-06-11,House,18,Signed by Governor. H.J. 1229.
1933974,2025-01-22,House,1,"Introduced, referred to Health and Human Services. H.J. 109."
1933974,2025-01-22,House,2,"Subcommittee: Andrews, Gehlbach and Matson. H.J. 116."
1933974,2025-01-28,House,3,Subcommittee Meeting: 01/30/2025 8:30AM House Lounge 2.
1933974,2025-01-30,House,4,Subcommittee recommends passage.
1933974,2025-02-11,House,5,"Committee report, recommending passage. H.J. 296."
1933974,2025-02-11,House,6,"Committee vote: Yeas, 13. Nays, 7. Excused, 1. H.J. 296."
1933974,2025-02-13,House,7,"Committee report approving bill, renumbered as HF 384."
2028432,2025-05-05,House,1,"Introduced, placed on Appropriations calendar. H.J. 1088."
2028432,2025-05-05,House,2,NOBA: House Full Approps
2028432,2025-05-08,House,3,Amendment H-1293 filed. H.J. 1110.
2028432,2025-05-13,House,4,"Amendment H-1293, yeas 29, nays 62, lost. H.J. 1168."
2028432,2025-06-27,House,5,Explanation of vote. H.J. 1223.
2028432,2025-05-13,House,6,"Amendment H-1327 filed, adopted. H.J. 1169."
2028432,2025-05-13,House,7,SF 645 substituted. H.J. 1169.
2028432,2025-05-13,House,8,Withdrawn. H.J. 1171.
2029196,2025-05-07,House,1,"Introduced, placed on Appropriations calendar. H.J. 1090."
2029196,2025-05-07,House,2,NOBA: House Full Approps
2029196,2025-05-14,House,3,"Amendment H-1359 filed, adopted. H.J. 1211."
2029196,2025-05-14,House,4,SF 660 substituted. H.J. 1211.
2029196,2025-05-14,House,5,Withdrawn. H.J. 1212.
2030137,2025-05-09,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1111."
2030137,2025-05-13,House,2,SF 641 substituted. H.J. 1153.
2030137,2025-05-13,House,3,Withdrawn. H.J. 1155.
2029986,2025-05-09,House,1,"Introduced, placed on Appropriations calendar. H.J. 1111."
2029986,2025-05-09,House,2,NOBA: House Full Approps
2029986,2025-05-13,House,3,"Amendment H-1326 filed, adopted. H.J. 1156."
2029986,2025-05-13,House,4,SF 646 substituted. H.J. 1156.
2029986,2025-05-13,House,5,Withdrawn. H.J. 1171.
2029905,2025-05-09,House,1,"Introduced, placed on Appropriations calendar. H.J. 1112."
2029905,2025-05-09,House,2,NOBA: House Full Approps
2029905,2025-05-13,House,3,"Amendment H-1330 filed, adopted. H.J. 1160."
2029905,2025-05-13,House,4,Amendment H-1336 filed. H.J. 1160.
2029905,2025-05-13,House,5,"Point of order raised on amendment H-1336, ruled not germane. H.J. 1160."
2029905,2025-05-13,House,6,"Motion to suspend rules for immediate consideration of amendment H-1336, yeas 29, nays 62. H.J. 1160."
2029905,2025-05-30,House,7,NOBA: Final
2029905,2025-06-27,House,8,Explanation of vote. H.J. 1223.
2029905,2025-05-13,House,9,Motion to suspend rules failed. H.J. 1161.
2029905,2025-05-13,House,10,"Passed House, yeas 60, nays 31. H.J. 1161."
2029905,2025-06-27,House,11,Explanations of votes. H.J. 1223.
2029905,2025-05-13,House,12,Immediate message. H.J. 1164.
2029905,2025-05-13,Senate,13,Message from House. S.J. 989.
2029905,2025-05-13,Senate,14,"Read first time, attached to SF 658. S.J. 989."
2029905,2025-05-14,Senate,15,Substituted for SF 658. S.J. 1013.
2029905,2025-05-14,Senate,16,"Passed Senate, yeas 31, nays 15. S.J. 1014."
2029905,2025-05-14,Senate,17,Immediate message. S.J. 1016.
2029905,2025-05-14,House,18,Message from Senate. H.J. 1199.
2029905,2025-05-27,House,19,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1225."
2029905,2025-06-11,House,20,Signed by Governor. H.J. 1229.
2030059,2025-05-09,House,1,"Introduced, placed on Appropriations calendar. H.J. 1112."
2030059,2025-05-09,House,2,NOBA: House Full Approps
2030059,2025-05-12,House,3,Amendment H-1315 filed. H.J. 1145.
2030059,2025-05-13,House,4,Amendment H-1315 adopted. H.J. 1172.
2030059,2025-05-13,House,5,SF 647 substituted. H.J. 1173.
2030059,2025-05-13,House,6,Withdrawn. H.J. 1176.
2030455,2025-05-12,House,1,"Introduced, placed on Appropriations calendar. H.J. 1116."
2030455,2025-05-12,House,2,NOBA: House Full Approps
2030455,2025-05-13,House,3,Amendment H-1335 filed. H.J. 1177.
2030455,2025-05-14,House,4,Amendment H-1335 withdrawn. H.J. 1181.
2030455,2025-05-14,House,5,SF 644 substituted. H.J. 1181.
2030455,2025-05-14,House,6,Withdrawn. H.J. 1183.
2030480,2025-05-12,House,1,"Introduced, placed on Appropriations calendar. H.J. 1116."
2030480,2025-05-13,House,2,NOBA: House Full Approps
2030480,2025-05-15,House,3,Rereferred to Appropriations. H.J. 1222.
2030503,2025-05-12,House,1,"Introduced, placed on Appropriations calendar. H.J. 1116."
2030503,2025-05-12,House,2,NOBA: House Full Approps
2030503,2025-05-14,House,3,SF 648 substituted. H.J. 1180.
2030503,2025-05-14,House,4,Withdrawn. H.J. 1183.
2030528,2025-05-12,House,1,"Introduced, placed on Appropriations calendar. H.J. 1116."
2030528,2025-05-12,House,2,NOBA: House Full Approps
2030528,2025-05-13,House,3,Amendment H-1333 filed. H.J. 1165.
2030528,2025-05-13,House,4,"Point of order raised on amendment H-1333, ruled not germane. H.J. 1165."
2030528,2025-05-13,House,5,Amendment H-1334 filed. H.J. 1165.
2030528,2025-05-13,House,6,"Point of order raised on amendment H-1334, ruled not germane. H.J. 1165."
2030528,2025-05-13,House,7,"Motion to suspend rules for immediate consideration of amendment H-1334, yeas 30, nays 61. H.J. 1165."
2030528,2025-05-13,House,8,NOBA: House Floor
2030528,2025-06-27,House,9,Explanation of vote. H.J. 1223.
2030528,2025-05-13,House,10,Motion to suspend rules failed. H.J. 1166.
2030528,2025-05-13,House,11,"Passed House, yeas 63, nays 28. H.J. 1167."
2030528,2025-05-13,House,12,Explanation of vote. H.J. 1177.
2030528,2025-06-03,House,13,NOBA: Final
2030528,2025-06-27,House,14,Explanations of votes. H.J. 1223.
2030528,2025-05-13,House,15,Immediate message. H.J. 1167.
2030528,2025-05-13,Senate,16,Message from House. S.J. 998.
2030528,2025-05-13,Senate,17,"Read first time, attached to SF 649. S.J. 998."
2030528,2025-05-14,Senate,18,Substituted for SF 649. S.J. 1011.
2030528,2025-05-14,Senate,19,"Passed Senate, yeas 31, nays 15. S.J. 1012."
2030528,2025-05-14,Senate,20,Immediate message. S.J. 1016.
2030528,2025-05-14,House,21,Message from Senate. H.J. 1199.
2030528,2025-05-22,House,22,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1224."
2030528,2025-06-11,House,23,Signed by Governor. H.J. 1229.
1934242,2025-01-22,House,1,"Introduced, referred to Health and Human Services. H.J. 109."
1934242,2025-01-22,House,2,"Subcommittee: Wilz, H., Johnson, R. and Wood. H.J. 116."
1934242,2025-01-22,House,3,Subcommittee Meeting: 01/27/2025 11:30AM House Lounge.
1934242,2025-01-27,House,4,Subcommittee recommends passage.
1934242,2025-02-27,House,5,"Sponsor added, Young. H.J. 461."
1934242,2025-03-05,House,6,"Committee report, recommending amendment and passage. H.J. 546."
1934242,2025-03-05,House,7,"Committee vote: Yeas, 19. Nays, 1. Excused, 1. H.J. 546."
1934242,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 950."
2030617,2025-05-13,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1147."
2030617,2025-05-15,House,2,Rereferred to Ways and Means. H.J. 1222.
2030617,2026-01-29,House,3,"Subcommittee: Behn, Wichtendahl and Wulf. H.J. 177."
2030617,2026-01-30,House,4,Subcommittee Meeting: 02/05/2026 12:00PM RM 19.
2030617,2026-02-05,House,5,Subcommittee recommends passage.
2030593,2025-05-13,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1149."
2030593,2025-05-13,House,2,Amendment H-1332 filed. H.J. 1177.
2030593,2025-05-15,House,3,Rereferred to Local Government. H.J. 1222.
2030575,2025-05-13,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1149."
2030575,2025-05-13,House,2,Amendment H-1328 filed. H.J. 1177.
2030575,2025-05-13,House,3,Fiscal note.
2030575,2025-05-14,House,4,Amendment H-1328 adopted. H.J. 1202.
2030575,2025-05-14,House,5,SF 612 substituted. H.J. 1202.
2030575,2025-05-14,House,6,Withdrawn. H.J. 1204.
2030643,2025-05-13,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1150."
2030643,2025-05-13,House,2,Fiscal note.
2030643,2025-05-15,House,3,Rereferred to Ways and Means. H.J. 1222.
2030891,2025-05-13,House,1,"Introduced, placed on Ways and Means calendar. H.J. 1155."
2030891,2025-05-13,House,2,Fiscal note.
2030891,2025-05-14,House,3,"Amendment H-1350 filed, adopted. H.J. 1187."
2030891,2025-05-14,House,4,SF 657 substituted. H.J. 1188.
2030891,2025-05-14,House,5,Withdrawn. H.J. 1198.
2031432,2025-05-14,House,1,"Introduced, placed on Appropriations calendar. H.J. 1200."
2031432,2025-05-14,House,2,"Amendment H-1361 filed, adopted. H.J. 1214."
2031432,2025-05-14,House,3,SF 659 substituted. H.J. 1214.
2031432,2025-05-14,House,4,Withdrawn. H.J. 1216.
2031432,2025-05-14,House,5,NOBA: House Full Approps
1933929,2025-01-22,House,1,"Introduced, referred to Judiciary. H.J. 110."
1933929,2025-01-23,House,2,"Subcommittee: Fett, Gustoff and Wessel-Kroeschell. H.J. 123."
1933929,2025-01-29,House,3,Subcommittee Meeting: 01/30/2025 11:30AM RM 19 (Cancelled).
1934313,2025-01-22,House,1,"Introduced, referred to Natural Resources. H.J. 110."
1934313,2025-01-22,House,2,"Subcommittee: Harris, Sexton and Turek. H.J. 116."
1934313,2025-01-23,House,3,Subcommittee Meeting: 01/27/2025 12:15PM RM 304.1.
1934313,2025-01-27,House,4,Subcommittee recommends passage.
1934313,2025-02-18,House,5,"Committee report, recommending passage. H.J. 367."
1934313,2025-02-18,House,6,"Committee vote: Yeas, 14. Nays, 5. Excused, 2. H.J. 367."
1934313,2025-02-19,House,7,"Committee report approving bill, renumbered as HF 473."
1934197,2025-01-22,House,1,"Introduced, referred to Public Safety. H.J. 110."
1934197,2025-01-22,House,2,"Subcommittee: Gustoff, Amos Jr. and Cisneros. H.J. 116."
1934197,2025-01-22,House,3,Subcommittee Meeting: 01/23/2025 8:30AM RM 304.
1934197,2025-01-23,House,4,Subcommittee recommends passage.
1934197,2025-02-19,House,5,"Committee report, recommending passage. H.J. 367."
1934197,2025-02-19,House,6,"Committee vote: Yeas, 15. Nays, 5. Excused, 3. H.J. 367."
1934197,2025-02-20,House,7,"Committee report approving bill, renumbered as HF 523."
1934197,2025-03-14,House,8,Withdrawn. H.J. 660.
1934419,2025-01-22,House,1,"Introduced, referred to Ways and Means. H.J. 110."
1917306,2025-01-14,House,1,"Introduced, referred to Education. H.J. 40."
1934086,2025-01-22,House,1,"Introduced, referred to Ways and Means. H.J. 110."
1934086,2025-01-23,House,2,"Subcommittee: Sexton, Boden and Scheetz. H.J. 123."
1934086,2025-01-27,House,3,Subcommittee Meeting: 01/29/2025 3:45PM House Lounge.
1934086,2025-01-29,House,4,Subcommittee recommends passage.
1934086,2025-04-16,House,5,"Committee report, recommending passage. H.J. 989."
1934086,2025-04-16,House,6,"Committee vote: Yeas, 24. Nays, 0. Excused, 1. H.J. 990."
1934086,2025-04-17,House,7,"Committee report approving bill, renumbered as HF 1024."
1934288,2025-01-22,House,1,"Introduced, referred to Ways and Means. H.J. 110."
1936859,2025-01-23,House,1,"Introduced, referred to Economic Growth and Technology. H.J. 119."
1936859,2025-02-06,House,2,"Subcommittee: Sorensen, Baeth and Sitzmann. H.J. 264."
1936859,2025-02-06,House,3,Subcommittee Meeting: 02/11/2025 12:00PM RM 19.
1936859,2025-02-11,House,4,Subcommittee recommends passage.
